city,timestamp,temperature,season
New York,2010-05-13,3.669367355440465,spring
New York,2010-05-14,16.021475018487205,spring
New York,2010-05-15,10.466153457727378,spring
New York,2010-05-16,9.075642216125626,spring
New York,2010-05-17,4.550738910175644,spring
New York,2010-05-18,3.200510628664343,spring
New York,2010-05-19,15.023325174408713,spring
New York,2010-05-20,18.832303035523573,spring
New York,2010-05-21,17.445767531140806,spring
New York,2010-05-22,13.316390276440888,spring
New York,2010-05-23,11.102543865492969,spring
New York,2010-05-24,10.923346643132273,spring
New York,2010-05-25,4.5848365616657905,spring
New York,2010-05-26,5.724216065443021,spring
New York,2010-05-27,5.452713834853775,spring
New York,2010-05-28,10.378373228060234,spring
New York,2010-05-29,3.3138913057183252,spring
New York,2010-05-30,15.202693701474605,spring
New York,2010-05-31,9.138540656225072,spring
New York,2010-06-01,26.634007673991217,summer
New York,2010-06-02,27.681969820942133,summer
New York,2010-06-03,21.116418012489724,summer
New York,2010-06-04,15.44876915293979,summer
New York,2010-06-05,9.305797926954583,summer
New York,2010-06-06,25.98596960390774,summer
New York,2010-06-07,23.42791657413655,summer
New York,2010-06-08,25.02397155095378,summer
New York,2010-06-09,26.063189145034453,summer
New York,2010-06-10,19.81258317131764,summer
New York,2010-06-11,21.926263664004086,summer
New York,2010-06-12,34.629708358382565,summer
New York,2010-06-13,15.841949434050871,summer
New York,2010-06-14,27.545488942980903,summer
New York,2010-06-15,21.78134030817901,summer
New York,2010-06-16,19.983150161110135,summer
New York,2010-06-17,32.02199170316098,summer
New York,2010-06-18,32.37633482580439,summer
New York,2010-06-19,19.203709982270333,summer
New York,2010-06-20,23.433323591313616,summer
New York,2010-06-21,24.51801479010293,summer
New York,2010-06-22,20.97232128399664,summer
New York,2010-06-23,27.51714658305704,summer
New York,2010-06-24,30.067057450178055,summer
New York,2010-06-25,23.25948728763028,summer
New York,2010-06-26,23.221031511421508,summer
New York,2010-06-27,27.185080995427263,summer
New York,2010-06-28,29.86199613984988,summer
New York,2010-06-29,29.944533463029316,summer
New York,2010-06-30,31.333411475596254,summer
New York,2010-07-01,27.04837158982901,summer
New York,2010-07-02,23.63164936925327,summer
New York,2010-07-03,28.722531247370558,summer
New York,2010-07-04,22.53470706368386,summer
New York,2010-07-05,20.657712929708545,summer
New York,2010-07-06,22.180199061483926,summer
New York,2010-07-07,23.3855520871468,summer
New York,2010-07-08,22.932889019535743,summer
New York,2010-07-09,28.229168954901155,summer
New York,2010-07-10,22.178070711947633,summer
New York,2010-07-11,28.94372518338464,summer
New York,2010-07-12,19.23940891351044,summer
New York,2010-07-13,21.604670929028135,summer
New York,2010-07-14,25.302018308997482,summer
New York,2010-07-15,23.906692389286324,summer
New York,2010-07-16,19.72298765392501,summer
New York,2010-07-17,20.265020367982288,summer
New York,2010-07-18,28.220045539868096,summer
New York,2010-07-19,25.347985010236346,summer
New York,2010-07-20,32.61979903855657,summer
New York,2010-07-21,32.90674528518696,summer
New York,2010-07-22,29.17880159698082,summer
New York,2010-07-23,28.377761933288877,summer
New York,2010-07-24,18.844791038343246,summer
New York,2010-07-25,30.95648383991935,summer
New York,2010-07-26,22.356562486937683,summer
New York,2010-07-27,18.723580784689958,summer
New York,2010-07-28,26.926182934881272,summer
New York,2010-07-29,15.132472456105344,summer
New York,2010-07-30,23.58355001246504,summer
New York,2010-07-31,27.308011231108566,summer
New York,2010-08-01,24.65446294988765,summer
New York,2010-08-02,33.58309997701106,summer
New York,2010-08-03,27.521835947768714,summer
New York,2010-08-04,28.28326079531595,summer
New York,2010-08-05,25.85253071285664,summer
New York,2010-08-06,30.682141997483424,summer
New York,2010-08-07,22.05241791888372,summer
New York,2010-08-08,27.964346916258158,summer
New York,2010-08-09,23.1903632425626,summer
New York,2010-08-10,36.87584439102145,summer
New York,2010-08-11,24.55294908219992,summer
New York,2010-08-12,24.54343015983331,summer
New York,2010-08-13,34.453878425989316,summer
New York,2010-08-14,19.59812454076814,summer
New York,2010-08-15,28.148874920038992,summer
New York,2010-08-16,26.296274728803713,summer
New York,2010-08-17,21.379360392128685,summer
New York,2010-08-18,10.715409795450679,summer
New York,2010-08-19,31.81031299474638,summer
New York,2010-08-20,22.969348236779858,summer
New York,2010-08-21,22.191978204966706,summer
New York,2010-08-22,28.11461277308174,summer
New York,2010-08-23,14.657025120767859,summer
New York,2010-08-24,26.05669623419838,summer
New York,2010-08-25,29.716072668930547,summer
New York,2010-08-26,22.185790036407283,summer
New York,2010-08-27,26.164392513791952,summer
New York,2010-08-28,21.215124261576886,summer
New York,2010-08-29,15.59336882443856,summer
New York,2010-08-30,30.81327689821716,summer
New York,2010-08-31,20.46653277548798,summer
New York,2010-09-01,21.229846429844493,autumn
New York,2010-09-02,11.852633808517691,autumn
New York,2010-09-03,19.56660915172118,autumn
New York,2010-09-04,13.662423881288255,autumn
New York,2010-09-05,28.82008052010945,autumn
New York,2010-09-06,19.112321266427152,autumn
New York,2010-09-07,8.93576407247514,autumn
New York,2010-09-08,13.438264938721462,autumn
New York,2010-09-09,20.797131382946986,autumn
New York,2010-09-10,10.216063546610048,autumn
New York,2010-09-11,12.951197729362466,autumn
New York,2010-09-12,18.980384942492776,autumn
New York,2010-09-13,8.876855378001604,autumn
New York,2010-09-14,19.680915241277503,autumn
New York,2010-09-15,18.517437053912104,autumn
New York,2010-09-16,10.097999644086567,autumn
New York,2010-09-17,20.85356220737475,autumn
New York,2010-09-18,27.601205641665185,autumn
New York,2010-09-19,18.507853573858718,autumn
New York,2010-09-20,13.615715073343184,autumn
New York,2010-09-21,12.154982521332736,autumn
New York,2010-09-22,4.760825016378398,autumn
New York,2010-09-23,13.670085053385872,autumn
New York,2010-09-24,8.63098901488593,autumn
New York,2010-09-25,18.41075286684674,autumn
New York,2010-09-26,16.22762391546391,autumn
New York,2010-09-27,9.669145680822478,autumn
New York,2010-09-28,16.92310596526463,autumn
New York,2010-09-29,19.497770002137656,autumn
New York,2010-09-30,-0.3059390832833415,autumn
New York,2010-10-01,10.56291865530659,autumn
New York,2010-10-02,11.960925106562524,autumn
New York,2010-10-03,10.862292867345996,autumn
New York,2010-10-04,18.61233630892587,autumn
New York,2010-10-05,20.265065394353364,autumn
New York,2010-10-06,14.255484551815279,autumn
New York,2010-10-07,17.963784440030125,autumn
New York,2010-10-08,24.41753549995942,autumn
New York,2010-10-09,14.95858152374221,autumn
New York,2010-10-10,3.903647271125134,autumn
New York,2010-10-11,21.755076120249257,autumn
New York,2010-10-12,12.313184662052324,autumn
New York,2010-10-13,9.533513286748715,autumn
New York,2010-10-14,17.420104182456143,autumn
New York,2010-10-15,12.484482520275545,autumn
New York,2010-10-16,20.947455740188065,autumn
New York,2010-10-17,10.956890068203549,autumn
New York,2010-10-18,15.40232471792308,autumn
New York,2010-10-19,13.490182395152488,autumn
New York,2010-10-20,9.202373269662417,autumn
New York,2010-10-21,15.893339512443301,autumn
New York,2010-10-22,8.197312139312034,autumn
New York,2010-10-23,7.077758704130246,autumn
New York,2010-10-24,10.574798404062527,autumn
New York,2010-10-25,8.548816733207799,autumn
New York,2010-10-26,24.406541411707348,autumn
New York,2010-10-27,15.22143589748835,autumn
New York,2010-10-28,18.357284025788328,autumn
New York,2010-10-29,11.942246458996085,autumn
New York,2010-10-30,13.386169697059932,autumn
New York,2010-10-31,11.054449677364476,autumn
New York,2010-11-01,19.69230306225602,autumn
New York,2010-11-02,15.549419284151282,autumn
New York,2010-11-03,17.557802609594493,autumn
New York,2010-11-04,13.445778020618771,autumn
New York,2010-11-05,9.521373644590366,autumn
New York,2010-11-06,10.808637490544154,autumn
New York,2010-11-07,15.630678589684052,autumn
New York,2010-11-08,9.286605274022218,autumn
New York,2010-11-09,10.538824628947072,autumn
New York,2010-11-10,13.480245226170739,autumn
New York,2010-11-11,13.855966575019707,autumn
New York,2010-11-12,19.53259471313597,autumn
New York,2010-11-13,18.88535813542283,autumn
New York,2010-11-14,6.37822506096475,autumn
New York,2010-11-15,16.318858060888697,autumn
New York,2010-11-16,14.799001596885537,autumn
New York,2010-11-17,17.95374497708146,autumn
New York,2010-11-18,15.096126967948571,autumn
New York,2010-11-19,13.767600099889936,autumn
New York,2010-11-20,19.469443125630754,autumn
New York,2010-11-21,20.057824260255913,autumn
New York,2010-11-22,18.31196167444441,autumn
New York,2010-11-23,8.163892327942559,autumn
New York,2010-11-24,18.913415047452663,autumn
New York,2010-11-25,12.427149488733843,autumn
New York,2010-11-26,8.968184677443338,autumn
New York,2010-11-27,11.31703470211912,autumn
New York,2010-11-28,14.552236229496353,autumn
New York,2010-11-29,4.347510378874567,autumn
New York,2010-11-30,17.38345121355131,autumn
New York,2010-12-01,5.293361944812622,winter
New York,2010-12-02,-6.461464775851357,winter
New York,2010-12-03,-3.7040690282315762,winter
New York,2010-12-04,-1.31969650704962,winter
New York,2010-12-05,6.549798405437288,winter
New York,2010-12-06,0.8735243292613958,winter
New York,2010-12-07,4.02285375400602,winter
New York,2010-12-08,11.324797459274569,winter
New York,2010-12-09,5.794990627924841,winter
New York,2010-12-10,2.6326380797047833,winter
New York,2010-12-11,1.9761520922327862,winter
New York,2010-12-12,-6.35265527073798,winter
New York,2010-12-13,4.681170429896734,winter
New York,2010-12-14,6.792075730017773,winter
New York,2010-12-15,-6.633036810512096,winter
New York,2010-12-16,1.005080934066668,winter
New York,2010-12-17,-2.150988036056762,winter
New York,2010-12-18,1.9470485691895043,winter
New York,2010-12-19,-4.623560276050459,winter
New York,2010-12-20,7.66439778519492,winter
New York,2010-12-21,-7.953031990232163,winter
New York,2010-12-22,4.032107234561257,winter
New York,2010-12-23,-2.9061728994714144,winter
New York,2010-12-24,-1.6278923338738427,winter
New York,2010-12-25,2.853255097840165,winter
New York,2010-12-26,1.246847543737077,winter
New York,2010-12-27,-4.680838304371424,winter
New York,2010-12-28,-2.8709940381970007,winter
New York,2010-12-29,-10.096190148259678,winter
New York,2010-12-30,-2.5053498072992193,winter
New York,2010-12-31,-2.9682304221518336,winter
New York,2011-01-01,-2.0810296554685195,winter
New York,2011-01-02,-8.649844431723194,winter
New York,2011-01-03,-12.671071931334179,winter
New York,2011-01-04,1.660612983734605,winter
New York,2011-01-05,1.198691548494785,winter
New York,2011-01-06,-7.52712969798714,winter
New York,2011-01-07,-7.232269664780574,winter
New York,2011-01-08,4.766185149153329,winter
New York,2011-01-09,-0.20736581436378115,winter
New York,2011-01-10,2.384807175047542,winter
New York,2011-01-11,-7.999031181354111,winter
New York,2011-01-12,3.745532281454356,winter
New York,2011-01-13,-6.156742631453115,winter
New York,2011-01-14,2.02242880021936,winter
New York,2011-01-15,1.862907371689684,winter
New York,2011-01-16,0.803726161757955,winter
New York,2011-01-17,1.58036792044264,winter
New York,2011-01-18,-0.8827102280370458,winter
New York,2011-01-19,2.6358823719772544,winter
New York,2011-01-20,7.203311748726572,winter
New York,2011-01-21,-8.2029955081972,winter
New York,2011-01-22,6.582976602907999,winter
New York,2011-01-23,-3.2209524744218894,winter
New York,2011-01-24,5.950242115728294,winter
New York,2011-01-25,1.343043670723125,winter
New York,2011-01-26,1.2958134236205328,winter
New York,2011-01-27,0.3154570581875983,winter
New York,2011-01-28,-3.6001592348769234,winter
New York,2011-01-29,2.081608467976061,winter
New York,2011-01-30,9.160972639557945,winter
New York,2011-01-31,-4.963953729218472,winter
New York,2011-02-01,-5.4094580321327,winter
New York,2011-02-02,9.493539032413148,winter
New York,2011-02-03,3.399081843306334,winter
New York,2011-02-04,4.573020215004141,winter
New York,2011-02-05,-3.5044577424779693,winter
New York,2011-02-06,0.5461494523214843,winter
New York,2011-02-07,-0.5251342014445265,winter
New York,2011-02-08,-3.1443327223927415,winter
New York,2011-02-09,-5.060342718920802,winter
New York,2011-02-10,-0.8885852359242701,winter
New York,2011-02-11,-3.9739761585383575,winter
New York,2011-02-12,2.2212464592651497,winter
New York,2011-02-13,7.860497959045628,winter
New York,2011-02-14,6.433933392185079,winter
New York,2011-02-15,5.121867776229153,winter
New York,2011-02-16,0.2700130540203718,winter
New York,2011-02-17,4.927163768387323,winter
New York,2011-02-18,0.21035780016156053,winter
New York,2011-02-19,-0.32850387251025714,winter
New York,2011-02-20,-7.054194481756744,winter
New York,2011-02-21,-0.3072784152330381,winter
New York,2011-02-22,1.4147023638194847,winter
New York,2011-02-23,0.16109696007679727,winter
New York,2011-02-24,2.1091802196096063,winter
New York,2011-02-25,5.6987024147468235,winter
New York,2011-02-26,-0.935198297712127,winter
New York,2011-02-27,-2.111068998391621,winter
New York,2011-02-28,0.05565592524696181,winter
New York,2011-03-01,8.102541666423386,spring
New York,2011-03-02,12.752836115815668,spring
New York,2011-03-03,18.933192970218947,spring
New York,2011-03-04,12.603015745508523,spring
New York,2011-03-05,17.043295352179165,spring
New York,2011-03-06,16.957356045247035,spring
New York,2011-03-07,4.45867498302594,spring
New York,2011-03-08,15.084657374612387,spring
New York,2011-03-09,2.0932829021546686,spring
New York,2011-03-10,2.8231385348602798,spring
New York,2011-03-11,8.708584214722466,spring
New York,2011-03-12,6.319436285246844,spring
New York,2011-03-13,15.361547184050654,spring
New York,2011-03-14,11.996980225749201,spring
New York,2011-03-15,-8.647538012060153,spring
New York,2011-03-16,4.914434305650428,spring
New York,2011-03-17,5.765208324346187,spring
New York,2011-03-18,12.489400652248936,spring
New York,2011-03-19,12.458333119187335,spring
New York,2011-03-20,14.147115185354439,spring
New York,2011-03-21,10.976350255368313,spring
New York,2011-03-22,8.984227041528756,spring
New York,2011-03-23,15.2231593239574,spring
New York,2011-03-24,10.407015075243628,spring
New York,2011-03-25,2.55601948985419,spring
New York,2011-03-26,2.049518060717684,spring
New York,2011-03-27,16.41908564055904,spring
New York,2011-03-28,11.06609345971017,spring
New York,2011-03-29,20.070697368776585,spring
New York,2011-03-30,8.920737279361807,spring
New York,2011-03-31,3.1084163240331284,spring
New York,2011-04-01,1.5699379131252567,spring
New York,2011-04-02,6.598849655666819,spring
New York,2011-04-03,14.828166664954313,spring
New York,2011-04-04,6.54969645435552,spring
New York,2011-04-05,5.512189230801864,spring
New York,2011-04-06,13.641950141524442,spring
New York,2011-04-07,-2.2261001381324697,spring
New York,2011-04-08,10.029448857334941,spring
New York,2011-04-09,14.843494859492427,spring
New York,2011-04-10,19.61399317665991,spring
New York,2011-04-11,15.120018330230675,spring
New York,2011-04-12,15.492038664041301,spring
New York,2011-04-13,6.791122131803065,spring
New York,2011-04-14,20.66203105979759,spring
New York,2011-04-15,13.44834158262695,spring
New York,2011-04-16,14.759415385405372,spring
New York,2011-04-17,5.014018215739295,spring
New York,2011-04-18,6.7411945514617555,spring
New York,2011-04-19,14.773959070194758,spring
New York,2011-04-20,10.258825764437297,spring
New York,2011-04-21,12.837913403906276,spring
New York,2011-04-22,12.347209672819522,spring
New York,2011-04-23,9.756531956893783,spring
New York,2011-04-24,16.160041600834827,spring
New York,2011-04-25,10.186579507415109,spring
New York,2011-04-26,5.901651504187482,spring
New York,2011-04-27,14.790479743341237,spring
New York,2011-04-28,18.317600839302393,spring
New York,2011-04-29,9.05451677193425,spring
New York,2011-04-30,8.336999733430279,spring
New York,2011-05-01,6.595063281024272,spring
New York,2011-05-02,10.432737477242936,spring
New York,2011-05-03,4.372898942951995,spring
New York,2011-05-04,9.636515574562052,spring
New York,2011-05-05,6.021520343451423,spring
New York,2011-05-06,12.637953677533767,spring
New York,2011-05-07,13.1208761021981,spring
New York,2011-05-08,6.641830531153646,spring
New York,2011-05-09,2.115551051928205,spring
New York,2011-05-10,7.085136954461088,spring
New York,2011-05-11,9.117759444936587,spring
New York,2011-05-12,7.167445725944578,spring
New York,2011-05-13,14.29271076353676,spring
New York,2011-05-14,8.043302642277002,spring
New York,2011-05-15,12.966309748194737,spring
New York,2011-05-16,11.704090370555965,spring
New York,2011-05-17,6.318929327568266,spring
New York,2011-05-18,3.8840788698714315,spring
New York,2011-05-19,10.309065990112076,spring
New York,2011-05-20,7.784061132764736,spring
New York,2011-05-21,14.756763457977371,spring
New York,2011-05-22,9.43923472519574,spring
New York,2011-05-23,8.518265383063834,spring
New York,2011-05-24,17.734899458970506,spring
New York,2011-05-25,20.07642359156759,spring
New York,2011-05-26,2.7764396039867636,spring
New York,2011-05-27,12.471017376541104,spring
New York,2011-05-28,4.014462127947615,spring
New York,2011-05-29,9.897803341240898,spring
New York,2011-05-30,4.416106457899368,spring
New York,2011-05-31,14.244665123682388,spring
New York,2011-06-01,15.02102064671232,summer
New York,2011-06-02,28.100841915840398,summer
New York,2011-06-03,37.875820842229736,summer
New York,2011-06-04,15.019090759321276,summer
New York,2011-06-05,35.205196685638036,summer
New York,2011-06-06,31.865583420820222,summer
New York,2011-06-07,25.33230310561029,summer
New York,2011-06-08,36.07848071792198,summer
New York,2011-06-09,27.1617901801625,summer
New York,2011-06-10,27.29823156715693,summer
New York,2011-06-11,22.02002016216368,summer
New York,2011-06-12,17.12242339836117,summer
New York,2011-06-13,26.370420534116718,summer
New York,2011-06-14,24.970569315629223,summer
New York,2011-06-15,21.72999617996618,summer
New York,2011-06-16,34.24777630295561,summer
New York,2011-06-17,24.219541332034684,summer
New York,2011-06-18,22.29348686958173,summer
New York,2011-06-19,22.57001740123829,summer
New York,2011-06-20,23.090785927623628,summer
New York,2011-06-21,31.624940930612194,summer
New York,2011-06-22,29.087232418965822,summer
New York,2011-06-23,26.258931467477296,summer
New York,2011-06-24,23.771688014825155,summer
New York,2011-06-25,20.604681923191905,summer
New York,2011-06-26,30.599840908244694,summer
New York,2011-06-27,15.848502576056084,summer
New York,2011-06-28,21.314510218831572,summer
New York,2011-06-29,25.6351062690408,summer
New York,2011-06-30,24.99576624610743,summer
New York,2011-07-01,16.863394197674943,summer
New York,2011-07-02,30.664623298527683,summer
New York,2011-07-03,32.89488775065693,summer
New York,2011-07-04,26.898103060758555,summer
New York,2011-07-05,26.73244926739635,summer
New York,2011-07-06,20.78034938030565,summer
New York,2011-07-07,30.865266034708377,summer
New York,2011-07-08,22.352453492925726,summer
New York,2011-07-09,16.254840534098427,summer
New York,2011-07-10,27.484486003969792,summer
New York,2011-07-11,24.18754996592369,summer
New York,2011-07-12,23.26396471107216,summer
New York,2011-07-13,31.72751801119963,summer
New York,2011-07-14,24.551919162960445,summer
New York,2011-07-15,24.21437081562889,summer
New York,2011-07-16,31.548004884897416,summer
New York,2011-07-17,18.61812329135745,summer
New York,2011-07-18,33.91877789410775,summer
New York,2011-07-19,29.1668936640489,summer
New York,2011-07-20,29.929761412925778,summer
New York,2011-07-21,34.63944442851166,summer
New York,2011-07-22,31.329381573183646,summer
New York,2011-07-23,26.003891306402313,summer
New York,2011-07-24,23.15417098480354,summer
New York,2011-07-25,28.557787288890953,summer
New York,2011-07-26,24.535469919282594,summer
New York,2011-07-27,17.588987291817787,summer
New York,2011-07-28,23.182978119086847,summer
New York,2011-07-29,31.288437864475615,summer
New York,2011-07-30,30.608743377277822,summer
New York,2011-07-31,20.276968267745914,summer
New York,2011-08-01,23.666500655047923,summer
New York,2011-08-02,7.165967320178478,summer
New York,2011-08-03,29.058386944592243,summer
New York,2011-08-04,30.221023232766736,summer
New York,2011-08-05,24.81357776152843,summer
New York,2011-08-06,29.00803390829279,summer
New York,2011-08-07,31.691315366862145,summer
New York,2011-08-08,27.728110338949985,summer
New York,2011-08-09,22.26525968705733,summer
New York,2011-08-10,25.664587533684035,summer
New York,2011-08-11,20.440112662452766,summer
New York,2011-08-12,14.748705385708174,summer
New York,2011-08-13,11.64415783535851,summer
New York,2011-08-14,27.501068552291322,summer
New York,2011-08-15,22.17679333728495,summer
New York,2011-08-16,23.671506412781035,summer
New York,2011-08-17,25.602125122626656,summer
New York,2011-08-18,28.439167337539747,summer
New York,2011-08-19,23.319652185598525,summer
New York,2011-08-20,26.784360412314133,summer
New York,2011-08-21,24.793648163285667,summer
New York,2011-08-22,19.82282461529565,summer
New York,2011-08-23,25.47882245615103,summer
New York,2011-08-24,25.18968035613154,summer
New York,2011-08-25,19.90742275313016,summer
New York,2011-08-26,29.2468180854429,summer
New York,2011-08-27,23.545737787461675,summer
New York,2011-08-28,27.004791278204543,summer
New York,2011-08-29,27.773949378203056,summer
New York,2011-08-30,24.61360428049344,summer
New York,2011-08-31,32.31429188297403,summer
New York,2011-09-01,19.1679217056311,autumn
New York,2011-09-02,10.448312211914569,autumn
New York,2011-09-03,12.816157376528045,autumn
New York,2011-09-04,20.638287852030643,autumn
New York,2011-09-05,13.976563396159095,autumn
New York,2011-09-06,17.731517195579997,autumn
New York,2011-09-07,17.366757683132168,autumn
New York,2011-09-08,13.960374557391836,autumn
New York,2011-09-09,12.458559694108583,autumn
New York,2011-09-10,11.290247313474161,autumn
New York,2011-09-11,5.932835726333078,autumn
New York,2011-09-12,15.874006438291723,autumn
New York,2011-09-13,21.933616914903432,autumn
New York,2011-09-14,14.118741875173034,autumn
New York,2011-09-15,20.413489189962696,autumn
New York,2011-09-16,23.738481912828068,autumn
New York,2011-09-17,14.5857840513617,autumn
New York,2011-09-18,17.126241592690487,autumn
New York,2011-09-19,27.780814208504303,autumn
New York,2011-09-20,13.177734666445252,autumn
New York,2011-09-21,21.84722918289294,autumn
New York,2011-09-22,17.170520513805023,autumn
New York,2011-09-23,16.630593654982412,autumn
New York,2011-09-24,15.2886598272017,autumn
New York,2011-09-25,4.2724486392959555,autumn
New York,2011-09-26,13.322515408854585,autumn
New York,2011-09-27,13.047966244858127,autumn
New York,2011-09-28,26.30347709298956,autumn
New York,2011-09-29,20.40674018619769,autumn
New York,2011-09-30,13.596235815218241,autumn
New York,2011-10-01,15.744338960466365,autumn
New York,2011-10-02,17.193297704645573,autumn
New York,2011-10-03,16.797954396956573,autumn
New York,2011-10-04,14.812324517470703,autumn
New York,2011-10-05,13.91400970401393,autumn
New York,2011-10-06,14.878378158237268,autumn
New York,2011-10-07,18.289138335229552,autumn
New York,2011-10-08,19.92331078345055,autumn
New York,2011-10-09,15.68344296521038,autumn
New York,2011-10-10,13.526696361646746,autumn
New York,2011-10-11,10.692944891419017,autumn
New York,2011-10-12,7.7756177290313016,autumn
New York,2011-10-13,23.27169264986465,autumn
